Season,Garden,Variety,Clumps,Spacing (m),Clump,Net kernel weight (g),PFP experimental yield (kg/ha)
2009,CDG,Hopi Blue,35,1.6,1,0,0
2009,CDG,Hopi Blue,35,1.6,2,0,0
2009,CDG,Hopi Blue,35,1.6,3,31.700000000000003,79.25
2009,CDG,Hopi Blue,35,1.6,4,0,0
2009,CDG,Hopi Blue,35,1.6,5,0,0
2009,CDG,Hopi Blue,35,1.6,6,0,0
2009,CDG,Hopi Blue,35,1.6,7,0,0
2009,CDG,Hopi Blue,35,1.6,8,3.5,8.75
2009,CDG,Hopi Blue,35,1.6,9,103,257.5
2009,CDG,Hopi Blue,35,1.6,10,79.89999999999999,199.74999999999997
2009,CDG,Hopi Blue,35,1.6,11,0,0
2009,CDG,Hopi Blue,35,1.6,12,0,0
2009,CDG,Hopi Blue,35,1.6,13,48.60000000000001,121.50000000000001
2009,CDG,Hopi Blue,35,1.6,14,47.8,119.5
2009,CDG,Hopi Blue,35,1.6,15,0,0
2009,CDG,Hopi Blue,35,1.6,16,0.20000000000000018,0.5000000000000004
2009,CDG,Hopi Blue,35,1.6,17,167.8,419.5
2009,CDG,Hopi Blue,35,1.6,18,0,0
2009,CDG,Hopi Blue,35,1.6,19,342.1,855.25
2009,CDG,Hopi Blue,35,1.6,20,0,0
2009,CDG,Hopi Blue,35,1.6,21,0,0
2009,CDG,Hopi Blue,35,1.6,22,45.2,113
2009,CDG,Hopi Blue,35,1.6,23,347,867.5
2009,CDG,Hopi Blue,35,1.6,24,24.6,61.5
2009,CDG,Hopi Blue,35,1.6,25,71.1,177.75
2009,CDG,Hopi Blue,35,1.6,26,107.3,268.25
2009,CDG,Hopi Blue,35,1.6,27,0,0
2009,CDG,Hopi Blue,35,1.6,28,68,170
2009,CDG,Hopi Blue,35,1.6,29,63.9,159.75
2009,CDG,Hopi Blue,35,1.6,30,208.10000000000002,520.2500000000001
2009,CDG,Hopi Blue,35,1.6,31,6.9,17.25
2009,CDG,Hopi Blue,35,1.6,32,0,0
2009,CDG,Hopi Blue,35,1.6,33,0,0
2009,CDG,Hopi Blue,35,1.6,34,96.19999999999999,240.49999999999997
2009,CDG,Hopi Blue,35,1.6,35,0,0
2009,KUG,Hopi Sweet,62,1.7,1,0,0
2009,KUG,Hopi Sweet,62,1.7,2,0,0
2009,KUG,Hopi Sweet,62,1.7,3,0,0
2009,KUG,Hopi Sweet,62,1.7,4,0,0
2009,KUG,Hopi Sweet,62,1.7,5,0,0
2009,KUG,Hopi Sweet,62,1.7,6,0,0
2009,KUG,Hopi Sweet,62,1.7,7,0,0
2009,KUG,Hopi Sweet,62,1.7,8,0,0
2009,KUG,Hopi Sweet,62,1.7,9,0,0
2009,KUG,Hopi Sweet,62,1.7,10,0,0
2009,KUG,Hopi Sweet,62,1.7,11,0,0
2009,KUG,Hopi Sweet,62,1.7,12,0,0
2009,KUG,Hopi Sweet,62,1.7,13,0,0
2009,KUG,Hopi Sweet,62,1.7,14,0,0
2009,KUG,Hopi Sweet,62,1.7,15,0,0
2009,KUG,Hopi Sweet,62,1.7,16,0,0
2009,KUG,Hopi Sweet,62,1.7,17,0,0
2009,KUG,Hopi Sweet,62,1.7,18,0,0
2009,KUG,Hopi Sweet,62,1.7,19,0,0
2009,KUG,Hopi Sweet,62,1.7,20,0,0
2009,KUG,Hopi Sweet,62,1.7,21,0,0
2009,KUG,Hopi Sweet,62,1.7,22,0,0
2009,KUG,Hopi Sweet,62,1.7,23,0,0
2009,KUG,Hopi Sweet,62,1.7,24,0,0
2009,KUG,Hopi Sweet,62,1.7,25,0,0
2009,KUG,Hopi Sweet,62,1.7,26,0,0
2009,KUG,Hopi Sweet,62,1.7,27,0,0
2009,KUG,Hopi Sweet,62,1.7,28,0,0
2009,KUG,Hopi Sweet,62,1.7,29,0,0
2009,KUG,Hopi Sweet,62,1.7,30,0,0
2009,KUG,Hopi Sweet,62,1.7,31,0,0
2009,KUG,Hopi Sweet,62,1.7,32,0.6000000000000004,1.5000000000000009
2009,KUG,Hopi Sweet,62,1.7,33,0,0
2009,KUG,Hopi Sweet,62,1.7,34,0,0
2009,KUG,Hopi Sweet,62,1.7,35,0,0
2009,KUG,Hopi Sweet,62,1.7,36,0,0
2009,KUG,Hopi Sweet,62,1.7,37,0,0
2009,KUG,Hopi Sweet,62,1.7,38,0,0
2009,KUG,Hopi Sweet,62,1.7,39,0,0
2009,KUG,Hopi Sweet,62,1.7,40,0,0
2009,KUG,Hopi Sweet,62,1.7,41,0,0
2009,KUG,Hopi Sweet,62,1.7,42,0,0
2009,KUG,Hopi Sweet,62,1.7,43,0,0
2009,KUG,Hopi Sweet,62,1.7,44,0,0
2009,KUG,Hopi Sweet,62,1.7,45,0,0
2009,KUG,Hopi Sweet,62,1.7,46,0,0
2009,KUG,Hopi Sweet,62,1.7,47,0,0
2009,KUG,Hopi Sweet,62,1.7,48,0,0
2009,KUG,Hopi Sweet,62,1.7,49,0,0
2009,KUG,Hopi Sweet,62,1.7,50,0,0
2009,KUG,Hopi Sweet,62,1.7,51,0,0
2009,KUG,Hopi Sweet,62,1.7,52,0,0
2009,KUG,Hopi Sweet,62,1.7,53,0,0
2009,KUG,Hopi Sweet,62,1.7,54,0,0
2009,KUG,Hopi Sweet,62,1.7,55,0,0
2009,KUG,Hopi Sweet,62,1.7,56,0,0
2009,KUG,Hopi Sweet,62,1.7,57,0,0
2009,KUG,Hopi Sweet,62,1.7,58,0,0
2009,KUG,Hopi Sweet,62,1.7,59,0,0
2009,KUG,Hopi Sweet,62,1.7,60,0,0
2009,KUG,Hopi Sweet,62,1.7,61,0,0
2009,KUG,Hopi Sweet,62,1.7,62,0,0
2009,PHG,Hopi White,23,1.25,1,0,0
2009,PHG,Hopi White,23,1.25,2,0,0
2009,PHG,Hopi White,23,1.25,3,0,0
2009,PHG,Hopi White,23,1.25,4,0,0
2009,PHG,Hopi White,23,1.25,5,0,0
2009,PHG,Hopi White,23,1.25,6,0,0
2009,PHG,Hopi White,23,1.25,7,0,0
2009,PHG,Hopi White,23,1.25,8,0,0
2009,PHG,Hopi White,23,1.25,9,0,0
2009,PHG,Hopi White,23,1.25,10,0,0
2009,PHG,Hopi White,23,1.25,11,0,0
2009,PHG,Hopi White,23,1.25,12,0,0
2009,PHG,Hopi White,23,1.25,13,0,0
2009,PHG,Hopi White,23,1.25,14,0,0
2009,PHG,Hopi White,23,1.25,15,0.20000000000000018,0.5000000000000004
2009,PHG,Hopi White,23,1.25,16,0,0
2009,PHG,Hopi White,23,1.25,17,0,0
2009,PHG,Hopi White,23,1.25,18,0,0
2009,PHG,Hopi White,23,1.25,19,0,0
2009,PHG,Hopi White,23,1.25,20,0,0
2009,PHG,Hopi White,23,1.25,21,0,0
2009,PHG,Hopi White,23,1.25,22,0,0
2009,PHG,Hopi White,23,1.25,23,0,0
2009,PLC,Kokoma,32,1.8,1,0,0
2009,PLC,Kokoma,32,1.8,2,0,0
2009,PLC,Kokoma,32,1.8,3,0,0
2009,PLC,Kokoma,32,1.8,4,0,0
2009,PLC,Kokoma,32,1.8,5,0,0
2009,PLC,Kokoma,32,1.8,6,0,0
2009,PLC,Kokoma,32,1.8,7,0,0
2009,PLC,Kokoma,32,1.8,8,0,0
2009,PLC,Kokoma,32,1.8,9,0,0
2009,PLC,Kokoma,32,1.8,10,0,0
2009,PLC,Kokoma,32,1.8,11,0,0
2009,PLC,Kokoma,32,1.8,12,0,0
2009,PLC,Kokoma,32,1.8,13,0,0
2009,PLC,Kokoma,32,1.8,14,0,0
2009,PLC,Kokoma,32,1.8,15,0,0
2009,PLC,Kokoma,32,1.8,16,0,0
2009,PLC,Kokoma,32,1.8,17,0,0
2009,PLC,Kokoma,32,1.8,18,0,0
2009,PLC,Kokoma,32,1.8,19,0,0
2009,PLC,Kokoma,32,1.8,20,0,0
2009,PLC,Kokoma,32,1.8,21,0,0
2009,PLC,Kokoma,32,1.8,22,0.5,1.25
2009,PLC,Kokoma,32,1.8,23,0.20000000000000107,0.5000000000000027
2009,PLC,Kokoma,32,1.8,24,0,0
2009,PLC,Kokoma,32,1.8,25,0,0
2009,PLC,Kokoma,32,1.8,26,0,0
2009,PLC,Kokoma,32,1.8,27,0,0
2009,PLC,Kokoma,32,1.8,28,0,0
2009,PLC,Kokoma,32,1.8,29,0,0
2009,PLC,Kokoma,32,1.8,30,0,0
2009,PLC,Kokoma,32,1.8,31,0,0
2009,PLC,Kokoma,32,1.8,32,0,0
2009,POG,Greasy-head,28,1.5,1,0,0
2009,POG,Greasy-head,28,1.5,2,85.60000000000001,214.00000000000003
2009,POG,Greasy-head,28,1.5,3,5.8999999999999995,14.749999999999998
2009,POG,Greasy-head,28,1.5,4,21,52.5
2009,POG,Greasy-head,28,1.5,5,5.000000000000001,12.500000000000004
2009,POG,Greasy-head,28,1.5,6,28.900000000000002,72.25
2009,POG,Greasy-head,28,1.5,7,73.10000000000001,182.75000000000003
2009,POG,Greasy-head,28,1.5,8,146.4,366
2009,POG,Greasy-head,28,1.5,9,240.70000000000002,601.75
2009,POG,Greasy-head,28,1.5,10,17.2,43
2009,POG,Greasy-head,28,1.5,11,30.2,75.5
2009,POG,Greasy-head,28,1.5,12,89.5,223.74999999999997
2009,POG,Greasy-head,28,1.5,13,194.1,485.25
2009,POG,Greasy-head,28,1.5,14,12.399999999999999,30.999999999999996
2009,POG,Greasy-head,28,1.5,15,12.9,32.25
2009,POG,Greasy-head,28,1.5,16,2.6,6.5
2009,POG,Greasy-head,28,1.5,17,20.400000000000002,51.00000000000001
2009,POG,Greasy-head,28,1.5,18,229.3,573.2500000000001
2009,POG,Greasy-head,28,1.5,19,211.7,529.2499999999999
2009,POG,Greasy-head,28,1.5,20,74.7,186.75
2009,POG,Greasy-head,28,1.5,21,13.5,33.75
2009,POG,Greasy-head,28,1.5,22,54,135
2009,POG,Greasy-head,28,1.5,23,101.60000000000001,254.00000000000003
2009,POG,Greasy-head,28,1.5,24,222.97442660897264,557.4360665224316
2009,POG,Greasy-head,28,1.5,25,161.5,403.75
2009,POG,Greasy-head,28,1.5,26,102.6,256.5
2009,POG,Greasy-head,28,1.5,27,6,15.000000000000002
2009,POG,Greasy-head,28,1.5,28,0,0
2010,CDG,Hopi White,26,1.4,1,410.5,1026.2499999999998
2010,CDG,Hopi White,26,1.4,2,455.5,1138.7499999999998
2010,CDG,Hopi White,26,1.4,3,472.5,1181.2499999999998
2010,CDG,Hopi White,26,1.4,4,869.6,2174
2010,CDG,Hopi White,26,1.4,5,511.2,1277.9999999999998
2010,CDG,Hopi White,26,1.4,6,597.1,1492.7499999999998
2010,CDG,Hopi White,26,1.4,7,525,1312.4999999999998
2010,CDG,Hopi White,26,1.4,8,869.1,2172.75
2010,CDG,Hopi White,26,1.4,9,561.1,1402.7499999999998
2010,CDG,Hopi White,26,1.4,10,589.6,1474
2010,CDG,Hopi White,26,1.4,11,486.5,1216.2499999999998
2010,CDG,Hopi White,26,1.4,12,243.9,609.7499999999999
2010,CDG,Hopi White,26,1.4,13,486.4,1215.9999999999998
2010,CDG,Hopi White,26,1.4,14,627.5,1568.75
2010,CDG,Hopi White,26,1.4,15,691.4,1728.4999999999995
2010,CDG,Hopi White,26,1.4,16,560.8,1401.9999999999998
2010,CDG,Hopi White,26,1.4,17,907.2,2267.9999999999995
2010,CDG,Hopi White,26,1.4,18,675.4,1688.4999999999995
2010,CDG,Hopi White,26,1.4,19,371.40000000000003,928.5
2010,CDG,Hopi White,26,1.4,20,663.4,1658.4999999999995
2010,CDG,Hopi White,26,1.4,21,481,1202.4999999999998
2010,CDG,Hopi White,26,1.4,22,241.39999999999998,603.4999999999999
2010,CDG,Hopi White,26,1.4,23,431,1077.4999999999998
2010,CDG,Hopi White,26,1.4,24,436.5,1091.25
2010,CDG,Hopi White,26,1.4,25,733.6,1834
2010,CDG,Hopi White,26,1.4,26,370.40000000000003,926
2010,KUG,Hopi Blue,77,1.6,1,0,0
2010,KUG,Hopi Blue,77,1.6,2,0,0
2010,KUG,Hopi Blue,77,1.6,3,8.8,22
2010,KUG,Hopi Blue,77,1.6,4,73.8,184.5
2010,KUG,Hopi Blue,77,1.6,5,47.6,119.00000000000001
2010,KUG,Hopi Blue,77,1.6,6,92.3,230.74999999999997
2010,KUG,Hopi Blue,77,1.6,7,68,170
2010,KUG,Hopi Blue,77,1.6,8,10.2,25.5
2010,KUG,Hopi Blue,77,1.6,9,0.5,1.25
2010,KUG,Hopi Blue,77,1.6,10,71.10000000000001,177.75
2010,KUG,Hopi Blue,77,1.6,11,69.5,173.74999999999997
2010,KUG,Hopi Blue,77,1.6,12,145.5,363.75
2010,KUG,Hopi Blue,77,1.6,13,91.6,228.99999999999997
2010,KUG,Hopi Blue,77,1.6,14,115.9,289.75
2010,KUG,Hopi Blue,77,1.6,15,8.9,22.25
2010,KUG,Hopi Blue,77,1.6,16,0,0
2010,KUG,Hopi Blue,77,1.6,17,2.3999999999999995,5.999999999999998
2010,KUG,Hopi Blue,77,1.6,18,12.299999999999999,30.749999999999996
2010,KUG,Hopi Blue,77,1.6,19,0,0
2010,KUG,Hopi Blue,77,1.6,20,23.8,59.50000000000001
2010,KUG,Hopi Blue,77,1.6,21,396.79999999999995,991.9999999999999
2010,KUG,Hopi Blue,77,1.6,22,114.00000000000001,285.00000000000006
2010,KUG,Hopi Blue,77,1.6,23,0,0
2010,KUG,Hopi Blue,77,1.6,24,162.7,406.74999999999994
2010,KUG,Hopi Blue,77,1.6,25,183.1,457.74999999999994
2010,KUG,Hopi Blue,77,1.6,26,32.099999999999994,80.24999999999997
2010,KUG,Hopi Blue,77,1.6,27,0,0
2010,KUG,Hopi Blue,77,1.6,28,0.5999999999999999,1.4999999999999996
2010,KUG,Hopi Blue,77,1.6,29,5.4,13.5
2010,KUG,Hopi Blue,77,1.6,30,98,245
2010,KUG,Hopi Blue,77,1.6,31,119.10000000000001,297.75
2010,KUG,Hopi Blue,77,1.6,32,149.9,374.75
2010,KUG,Hopi Blue,77,1.6,33,75.89999999999999,189.74999999999997
2010,KUG,Hopi Blue,77,1.6,34,106.39999999999999,266
2010,KUG,Hopi Blue,77,1.6,35,9.299999999999999,23.249999999999996
2010,KUG,Hopi Blue,77,1.6,36,1.5,3.75
2010,KUG,Hopi Blue,77,1.6,37,50.099999999999994,125.24999999999997
2010,KUG,Hopi Blue,77,1.6,38,267.09999999999997,667.7499999999999
2010,KUG,Hopi Blue,77,1.6,39,94.8,237
2010,KUG,Hopi Blue,77,1.6,40,42.699999999999996,106.74999999999999
2010,KUG,Hopi Blue,77,1.6,41,6.699999999999999,16.75
2010,KUG,Hopi Blue,77,1.6,42,0,0
2010,KUG,Hopi Blue,77,1.6,43,0,0
2010,KUG,Hopi Blue,77,1.6,44,19.2,47.99999999999999
2010,KUG,Hopi Blue,77,1.6,45,37.8,94.5
2010,KUG,Hopi Blue,77,1.6,46,151.70000000000002,379.25
2010,KUG,Hopi Blue,77,1.6,47,217.49999999999997,543.7499999999998
2010,KUG,Hopi Blue,77,1.6,48,0,0
2010,KUG,Hopi Blue,77,1.6,49,154.6,386.49999999999994
2010,KUG,Hopi Blue,77,1.6,50,144.7,361.75
2010,KUG,Hopi Blue,77,1.6,51,16.799999999999997,41.999999999999986
2010,KUG,Hopi Blue,77,1.6,52,75.4,188.5
2010,KUG,Hopi Blue,77,1.6,53,113.80000000000001,284.5
2010,KUG,Hopi Blue,77,1.6,54,153.9,384.75
2010,KUG,Hopi Blue,77,1.6,55,97.7,244.25000000000003
2010,KUG,Hopi Blue,77,1.6,56,164,410
2010,KUG,Hopi Blue,77,1.6,57,182,454.99999999999994
2010,KUG,Hopi Blue,77,1.6,58,106.2,265.5
2010,KUG,Hopi Blue,77,1.6,59,0,0
2010,KUG,Hopi Blue,77,1.6,60,165.9,414.75
2010,KUG,Hopi Blue,77,1.6,61,285.8,714.5
2010,KUG,Hopi Blue,77,1.6,62,147.5,368.75
2010,KUG,Hopi Blue,77,1.6,63,146.1,365.24999999999994
2010,KUG,Hopi Blue,77,1.6,64,105.29999999999998,263.24999999999994
2010,KUG,Hopi Blue,77,1.6,65,56,140
2010,KUG,Hopi Blue,77,1.6,66,78.1,195.25
2010,KUG,Hopi Blue,77,1.6,67,75.3,188.25
2010,KUG,Hopi Blue,77,1.6,68,21.5,53.75
2010,KUG,Hopi Blue,77,1.6,69,0,0
2010,KUG,Hopi Blue,77,1.6,70,14.000000000000002,35.00000000000001
2010,KUG,Hopi Blue,77,1.6,71,37.3,93.25
2010,KUG,Hopi Blue,77,1.6,72,20,50
2010,KUG,Hopi Blue,77,1.6,73,67.89999999999999,169.74999999999997
2010,KUG,Hopi Blue,77,1.6,74,93.4,233.49999999999997
2010,KUG,Hopi Blue,77,1.6,75,24.4,61
2010,KUG,Hopi Blue,77,1.6,76,0,0
2010,KUG,Hopi Blue,77,1.6,77,0,0
2010,PHG,Hopi White,30,1.4,1,4.1,10.249999999999998
2010,PHG,Hopi White,30,1.4,2,24.5,61.25
2010,PHG,Hopi White,30,1.4,3,66.1,165.25
2010,PHG,Hopi White,30,1.4,4,22.1,55.25
2010,PHG,Hopi White,30,1.4,5,0,0
2010,PHG,Hopi White,30,1.4,6,0,0
2010,PHG,Hopi White,30,1.4,7,172.9,432.25
2010,PHG,Hopi White,30,1.4,8,172.2,430.5
2010,PHG,Hopi White,30,1.4,9,66.3,165.75
2010,PHG,Hopi White,30,1.4,10,0,0
2010,PHG,Hopi White,30,1.4,11,0,0
2010,PHG,Hopi White,30,1.4,12,60.1,150.25
2010,PHG,Hopi White,30,1.4,13,90.9,227.24999999999997
2010,PHG,Hopi White,30,1.4,14,201.5,503.75
2010,PHG,Hopi White,30,1.4,15,13.400000000000002,33.50000000000001
2010,PHG,Hopi White,30,1.4,16,0,0
2010,PHG,Hopi White,30,1.4,17,149.1,372.75
2010,PHG,Hopi White,30,1.4,18,123.5,308.75
2010,PHG,Hopi White,30,1.4,19,162.4,406
2010,PHG,Hopi White,30,1.4,20,0,0
2010,PHG,Hopi White,30,1.4,21,0,0
2010,PHG,Hopi White,30,1.4,22,43.9,109.75
2010,PHG,Hopi White,30,1.4,23,80.19999999999999,200.49999999999997
2010,PHG,Hopi White,30,1.4,24,181.6,454
2010,PHG,Hopi White,30,1.4,25,6.699999999999999,16.75
2010,PHG,Hopi White,30,1.4,26,1.4,3.5
2010,PHG,Hopi White,30,1.4,27,13.5,33.75
2010,PHG,Hopi White,30,1.4,28,123.7,309.25
2010,PHG,Hopi White,30,1.4,29,121.7,304.25
2010,PHG,Hopi White,30,1.4,30,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,1,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,2,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,3,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,4,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,5,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,6,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,7,25.799999999999997,64.49999999999999
2010,PLC,Greasy-head & Hopi Blue,38,1.2,8,61.8,154.50000000000003
2010,PLC,Greasy-head & Hopi Blue,38,1.2,9,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,10,5.3,13.25
2010,PLC,Greasy-head & Hopi Blue,38,1.2,11,26.6,66.50000000000001
2010,PLC,Greasy-head & Hopi Blue,38,1.2,12,54.5,136.25
2010,PLC,Greasy-head & Hopi Blue,38,1.2,13,158.3,395.75000000000006
2010,PLC,Greasy-head & Hopi Blue,38,1.2,14,132.9,332.25
2010,PLC,Greasy-head & Hopi Blue,38,1.2,15,54.8,137.00000000000003
2010,PLC,Greasy-head & Hopi Blue,38,1.2,16,11.1,27.75
2010,PLC,Greasy-head & Hopi Blue,38,1.2,17,2.2,5.500000000000001
2010,PLC,Greasy-head & Hopi Blue,38,1.2,18,44.699999999999996,111.74999999999999
2010,PLC,Greasy-head & Hopi Blue,38,1.2,19,62.400000000000006,156.00000000000003
2010,PLC,Greasy-head & Hopi Blue,38,1.2,20,75.6,189
2010,PLC,Greasy-head & Hopi Blue,38,1.2,21,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,22,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,23,0,0
2010,PLC,Greasy-head & Hopi Blue,38,1.2,24,155.5,388.75
2010,PLC,Greasy-head & Hopi Blue,38,1.2,25,161.1,402.75
2010,PLC,Greasy-head & Hopi Blue,38,1.2,26,289.2,723.0000000000001
2010,PLC,Greasy-head & Hopi Blue,38,1.2,27,177.3,443.25000000000006
